variant,scheme,pdr,LM,energy_pct,toa_pct,paper_energy_pct,paper_toa_pct,mean_sf,mean_tp_dbm
"carry TP, TP before SF",Friis,90,1.0,7.584170529612724,-3.1186063433634383,-11.03896103896104,-10.83815028901734,8.6195442797559,16.050726061003907
"carry TP, TP before SF",SPLMSF,90,4.75,-51.66417778621397,-67.57123086361628,-55.11363636363636,-43.64161849710983,9.013035994669055,15.854869211133453
"carry TP, TP before SF",SPLMSFT,90,4.75,-51.34585743064754,-67.48686194219732,-35.146103896103895,-34.104046242774565,9.010262608385986,15.855905091486356
"carry TP, TP before SF",ANN,95,2.5,14.841801781449107,-1.3350198170317895,19.805194805194805,28.251445086705203,8.648697209887068,14.725679708757703
"carry TP, TP before SF",SVR,95,2.5,21.1820770980808,6.008904090995485,15.584415584415584,25.289017341040463,8.596634166608213,14.808579156852641
"carry TP, TP before SF",RF,95,2.5,16.9937840216487,0.025534788392141933,11.03896103896104,20.014450867052023,8.637020929893758,14.767555286215837
"carry TP, TP before SF",MLR,95,3.25,2.567602615059351,-15.388230583380857,7.548701298701299,13.945086705202312,8.752051712323224,15.17432525853361
"carry TP, TP before SF",Friis,95,2.0,-1.353066422524785,-23.527804924396666,-9.577922077922077,-5.997109826589595,8.802188493144772,16.437149293942106
"carry TP, TP before SF",SPLMSF,95,6.0,-59.383301029779986,-71.5666313760621,-53.40909090909091,-13.00578034682081,9.16688339367517,16.560797060039608
"carry TP, TP before SF",SPLMSFT,95,6.0,-59.692780589547176,-72.05026535819962,-34.65909090909091,-9.104046242774569,9.165993104304144,16.561434636356143
"carry TP, TP before SF",ANN,99,4.0,42.38494868099999,33.13676401370707,43.26298701298701,32.73121387283237,8.847113034375962,15.643284711187192
"carry TP, TP before SF",SVR,99,3.75,48.6750422095058,38.102019606312005,41.1525974025974,30.202312138728324,8.784226230622718,15.51256487046715
"carry TP, TP before SF",RF,99,3.75,46.47885513690297,36.358176939998536,38.5551948051948,27.60115606936416,8.805571592754664,15.5207368366072
"carry TP, TP before SF",MLR,99,4.75,33.90405013690648,23.655361018703346,20.0487012987013,17.991329479768787,8.950834443946842,16.104356602597033
"carry TP, TP before SF",Friis,99,3.75,20.016837857499407,16.686332227028704,-10.308441558441558,-2.8179190751445087,8.995435243588567,17.807015363110835
"carry TP, TP before SF",SPLMSF,99,8.75,-0.34556570907988493,-5.484469528160273,-18.99350649350649,-7.225433526011561,9.498092622468745,17.88220660967741
"carry TP, TP before SF",SPLMSFT,99,8.75,-0.4361363737574311,-5.465573333413859,-10.876623376623376,-3.8294797687861273,9.497374995278768,17.881599300791237
