sf_max,min_tp,max_tp,line28,variant,adr_order,adr_window,mae_adr_lm,mae_friis_lm,mae_ml_lm,mae_energy_pp,mae_toa_pp,n_unreachable,score
11,7.0,20.0,repaired,corrected,chronological,100,3.75,0.95,1.3333333333333333,26.423879136779153,12.038990382430015,0,9.87962028525425
12,2.0,20.0,as printed,corrected,test_order,50,1.05,1.0,0.5416666666666666,55.02092788654861,18.10817313102996,0,9.904576768424525
12,7.0,20.0,repaired,corrected,per_device_max,20,1.2,0.95,1.3333333333333333,41.02122332042705,23.908580832077394,0,9.976313748583777
12,7.0,20.0,repaired,corrected,per_device_max,100,1.2,0.95,1.3333333333333333,41.02122332042705,23.908580832077394,0,9.976313748583777
12,7.0,20.0,repaired,corrected,per_device_max,50,1.2,0.95,1.3333333333333333,41.02122332042705,23.908580832077394,0,9.976313748583777
12,7.0,20.0,repaired,corrected,per_device_max,10,1.2,0.95,1.3333333333333333,41.02122332042705,23.908580832077394,0,9.976313748583777
12,2.0,20.0,as printed,corrected,blocks,50,1.05,1.0,0.5416666666666666,55.34785573079955,18.57418775947505,0,9.983871015694126
12,2.0,20.0,repaired,corrected,per_device_sf,50,3.9,0.95,0.5,34.68380225963945,13.177794861053032,0,10.136159712069249
12,7.0,20.0,as printed,corrected,chronological,100,3.75,1.0,1.375,38.7517581506145,3.894014508917819,0,10.389577265953232
12,2.0,20.0,repaired,corrected,expanding,100,0.95,0.95,0.5,51.53423814648952,29.896350971624987,0,10.54305891181145
12,2.0,20.0,repaired,corrected,expanding,10,0.95,0.95,0.5,51.53423814648952,29.896350971624987,0,10.54305891181145
12,2.0,20.0,repaired,corrected,expanding,20,0.95,0.95,0.5,51.53423814648952,29.896350971624987,0,10.54305891181145
12,2.0,20.0,repaired,corrected,expanding,50,0.95,0.95,0.5,51.53423814648952,29.896350971624987,0,10.54305891181145
11,2.0,20.0,repaired,corrected,per_device_sf,50,3.9,0.95,0.5,33.78996577507874,18.244250840715704,0,10.553421661579446
12,2.0,20.0,as printed,corrected,blocks,100,0.8,1.0,0.5416666666666666,60.423851999415405,24.860044318807166,0,10.870056298488922
11,7.0,20.0,as printed,corrected,per_device_sf,50,3.9,1.0,1.375,36.46922383334468,10.193790987665697,0,10.941301482101037
11,2.0,20.0,repaired,corrected,chronological,100,3.75,0.95,0.5,37.308504855530934,20.274762346751626,0,10.958326720228257
12,2.0,20.0,as printed,corrected,test_order,100,0.8,1.0,0.5416666666666666,60.88952129180793,25.46171697100536,0,10.976790492947995
11,7.0,20.0,as printed,corrected,chronological,100,3.75,1.0,1.375,40.08928580921889,12.038990382430015,0,11.33782761916489
12,2.0,20.0,repaired,corrected,chronological,100,3.75,0.95,0.5,43.19550930002871,18.575895289798023,0,11.377140458982675
11,7.0,20.0,repaired,corrected,chronological,50,4.3,0.95,1.3333333333333333,32.03570258568309,16.697886317344974,0,11.45669222363614
